1.022019113003488044e+01,1.083395735775963331e+01,2.321319646092772615e+01,3.168583632009605822e+01,2.996847078043964441e+00,9.883559355857615358e+00,7.731077149254763192e+00,2.803316624767394627e-01,1.140465228806693254e+01,1.809369976159441151e+01,8.915969047759086052e+00,7.210547438601373038e+00,9.126708626713703865e+00,1.100962232230611804e+01
1.114072246771427466e+01,1.409795832557360562e+01,3.167696103984385303e+01,3.705665283845800673e+01,1.946571860276764765e+00,1.178715426721759130e+01,7.128782813645354821e+00,4.402497959034983865e-01,1.005034939840474451e+01,2.139171351412502275e+01,9.498022118182024798e+00,6.877966853927761193e+00,7.891229580087109063e+00,1.576527982892616464e+01
1.276154469115869716e+01,1.408530712562921927e+01,3.028178374191911715e+01,3.617859204176323829e+01,4.813333089073323356e-01,1.041335372768321399e+01,7.349873886350420271e+00,7.502709489831362877e-01,1.020295461073700594e+01,1.966162255453444629e+01,7.169744578018372394e+00,8.312563731329266403e+00,1.080338325440656178e+01,1.199156007957858883e+01
1.051654386464383073e+01,1.092928846043546542e+01,2.560084019527937826e+01,3.271257391579253238e+01,2.786241919163542136e+00,1.057217295012450364e+01,8.932800587674416093e+00,4.868131640462380894e-01,1.177522536912664997e+01,2.016919465208938078e+01,8.514351374926121707e+00,7.214164605148915221e+00,1.028162791903934803e+01,1.282309341125031388e+01
1.219589038611794685e+01,1.570795253926678470e+01,3.041101002054586289e+01,3.953136070605201269e+01,1.052529089433108522e+00,1.101186576963493202e+01,9.028148006809102455e+00,4.176050505398123946e-01,1.338541364144231061e+01,2.175034124681491221e+01,7.071205902791191100e+00,7.741988333292379565e+00,1.522434760939502851e+01,1.332883677817697432e+01
1.041997822695853060e+01,9.228224155084438607e+00,2.701983390984029398e+01,3.331091875763770105e+01,6.129895862873476764e-01,9.492977477514786599e+00,8.287265426033632920e+00,4.059181001239988706e-01,1.107107214530998185e+01,2.169470888807110853e+01,9.177931133961950039e+00,6.757309288984447271e+00,1.121170575698624106e+01,1.039226200145290591e+01
1.324861305601391237e+01,1.311276479257326066e+01,2.612968948937503555e+01,2.975492128683778859e+01,7.805118442709260584e+00,7.484164233339110517e+00,8.102490550468671060e+00,2.793089056352229704e+00,1.546866512593001453e+01,1.985773437095104299e+01,8.164940461705253227e+00,1.083525337123093202e+01,1.309013529976282619e+01,1.099225441137144088e+01
1.162291279838449576e+01,1.647658714542589564e+01,2.658365592983214754e+01,3.264384435201342427e+01,1.417841142038131386e+00,9.406935582043844946e+00,6.315603307683518075e+00,6.865717830781368214e-01,1.056544338431892882e+01,1.674023964335636094e+01,7.448470018087866684e+00,7.612884495550891195e+00,1.011052344055437047e+01,1.172738967594111692e+01
1.239621894613094710e+01,1.350411633575710724e+01,2.993895211597682859e+01,3.784153338989994353e+01,2.028937410776465722e+00,8.009997170891592688e+00,1.034101455892862198e+01,4.507330995193982170e-01,1.254796293513266114e+01,2.094848768827216290e+01,1.015005132547942424e+01,9.003245222336223819e+00,4.041434612710228080e+00,1.198171500121063637e+01
9.194087964512819511e+00,1.274534361456345444e+01,2.691490884952121476e+01,3.540878211405831877e+01,7.382923527742173420e-01,7.907454646479378013e+00,7.910628351017439108e+00,3.176942215946512160e-01,1.392316627423530662e+01,2.292352044125759392e+01,8.492222619707915143e+00,7.593679235819456252e+00,1.072804026937712685e+01,1.563193450688461361e+01
1.111344300343358427e+01,1.444436487377192968e+01,3.049274670532725651e+01,3.629554573126453221e+01,1.507938078308322494e+00,1.017313064403877299e+01,7.923086924959553023e+00,4.913530814772731348e-01,1.090629162074878344e+01,2.345074224956635334e+01,8.223307121574016776e+00,7.362259972091519167e+00,1.017569066495269503e+01,1.328022141136536760e+01
1.009010409119747287e+01,1.128029652810779915e+01,2.788430276436093891e+01,3.437810704898184611e+01,6.067868913298848366e-01,1.063885567894578443e+01,8.237724308782707894e+00,7.048596745394873908e-01,1.150931294900980539e+01,2.172100899977384003e+01,9.128276642377993966e+00,6.770120950953224970e+00,7.116493613595157086e+00,1.076497036149411279e+01
1.145717681844720737e+01,1.179101839548340891e+01,3.017064709831959490e+01,3.572806325724981491e+01,1.786072937049832277e+00,9.462407563578906888e+00,6.839444137737118012e+00,6.158204517686808321e-01,1.004883172632233723e+01,1.969454269770277577e+01,7.921766698527188844e+00,7.710273211081871914e+00,7.857068710943651446e+00,1.309342794470674676e+01
9.776633304292586146e+00,1.089741719725738278e+01,2.613303550755140137e+01,3.137092284569202150e+01,1.902297895316048537e+00,8.761921914157683844e+00,6.836615422747987836e+00,7.284407446789441520e-01,1.130260283922729236e+01,2.056709612699217971e+01,7.051935262503959301e+00,6.241733308213557763e+00,4.819957968795332448e+00,1.555933489224353750e+01
1.304464011611749363e+01,1.296315756709546463e+01,2.767312657084072924e+01,4.035968306391799842e+01,2.056778311926866554e+00,8.632543485388815441e+00,7.375137242377485691e+00,8.761303062653400531e-01,1.163426107058149661e+01,2.360699133939811745e+01,7.524046840389100765e+00,9.341071061668825948e+00,5.540515596002558496e+00,1.345990780288683908e+01
1.175185752070864531e+01,1.577875524012883801e+01,2.746671677632573605e+01,3.348627012207906262e+01,1.391966116980494439e+00,9.546856542865185702e+00,7.631566781071298600e+00,5.115642797262008878e-01,9.981997866145452036e+00,1.928613446328413161e+01,7.947357919637410006e+00,7.668519120474254436e+00,8.288512989428960864e+00,1.118525214551658564e+01
1.251473874201434278e+01,1.538129923005596034e+01,2.891218721922165713e+01,3.722927840659443177e+01,1.432432292760045245e+00,1.051983126803385638e+01,6.800376676294302314e+00,8.947393819438865803e-01,8.115747184564581218e+00,2.028694167830443718e+01,6.903540683053325466e+00,6.415103021097533720e+00,1.085956251822568852e+01,1.309576251158766524e+01
1.164116137334103662e+01,1.077475072683504287e+01,2.799061324897310143e+01,3.622771731237771320e+01,1.206520467510398431e+00,9.977652795796489116e+00,9.483997048701674260e+00,2.973862681174189726e-01,1.116981476207561208e+01,2.094197485557674199e+01,7.271431029525136758e+00,7.774355087652514484e+00,1.214202604964337517e+00,1.072944013794459650e+01
1.108523472585647873e+01,1.167235418511766731e+01,2.963635948812382992e+01,3.965676901961353451e+01,6.228266347155101412e-01,8.774275553361023938e+00,8.920422064343023649e+00,5.469176775640761656e-01,1.164642192904315721e+01,2.174741351032435688e+01,7.934132718246877047e+00,7.899685409031334871e+00,5.090216673540547632e+00,1.523578703588652417e+01
1.170436670817431946e+01,1.375170756516302539e+01,2.532990980231028288e+01,3.187290592254339572e+01,2.027832046401649269e+00,9.516132062271779546e+00,8.145345168302869254e+00,6.702689110257677996e-01,9.349742072614217747e+00,1.877094515464926161e+01,8.026715318319073589e+00,7.865567064267807496e+00,1.534414861638278715e+01,1.269348564231819232e+01
1.426625330109078327e+01,1.508261282416881599e+01,2.745147969634524188e+01,3.759072477347871200e+01,1.419497396364505670e+00,9.406837623100070545e+00,7.721656085302795347e+00,1.075667223140961637e+00,1.337006312969482913e+01,2.090611160293092397e+01,8.330244789386659576e+00,7.810705795932437745e+00,1.061536379782163664e+01,1.486118973746737026e+01
1.263895013070798079e+01,1.529506410441152298e+01,2.649855477712293705e+01,3.290091483843988129e+01,1.567416710676310165e+00,1.137664029541879884e+01,7.005542105652444285e+00,4.758020046888046251e-01,1.063439104371705213e+01,2.323131414185673194e+01,9.625888326217426183e+00,7.743590032415593072e+00,6.285236722403610976e+00,1.210307112826568776e+01
1.134212788988117282e+01,1.419206224581915698e+01,2.499253556186543435e+01,3.387967033197302413e+01,2.222967441106861841e+00,9.903407868613845366e+00,7.464624646740428027e+00,3.600514159620081256e-01,8.667115800458303099e+00,2.084244182076587748e+01,8.140168328196043745e+00,7.848550301468548263e+00,1.489412602214339820e+01,1.475342940394142310e+01
1.011790504118085288e+01,1.173048238209046090e+01,2.791121690808938283e+01,3.364102236855862316e+01,1.806852505971026979e+00,8.555389260795923434e+00,7.704333633359739864e+00,3.560476412024287662e-01,1.246977830677161236e+01,2.206563727695215249e+01,9.117334737129640487e+00,7.025596805193234928e+00,5.006370704632069568e+00,1.531620729793601576e+01
1.150612676084235986e+01,1.486931951197052193e+01,3.377261910825733082e+01,3.914345015108285253e+01,9.842565403254107670e-01,9.667567760068823901e+00,8.402512462413358918e+00,5.164069160317262819e-01,1.212927927280594353e+01,2.151625489476211328e+01,8.699431912057125516e+00,6.965508245567788137e+00,1.417552297868920164e+01,1.373476099999284727e+01
1.176696355617500167e+01,1.248536380512818234e+01,2.895754582913181352e+01,3.441300046792455447e+01,2.279266110878585661e+00,9.002502352899888649e+00,6.661185961593409921e+00,2.868261252074247869e-01,1.301290180804207708e+01,2.377623076351876463e+01,9.181993244281624555e+00,5.314986827626131394e+00,2.352798296096067165e+00,1.489125163389993034e+01
1.123443655780546102e+01,1.313095616314859448e+01,2.340446599498440250e+01,3.392738176582950160e+01,4.616546475018811213e-01,7.620751041914330060e+00,6.329826360147252196e+00,3.128800360630442645e-01,1.027845601539645948e+01,2.142732244336298919e+01,7.880035134561126142e+00,5.620610806035035267e+00,1.234403495109304671e+01,1.540623321346304131e+01
1.059017218296500218e+01,1.404474057490542727e+01,2.682300720893286083e+01,3.197249626407270995e+01,1.591569372705053498e+00,8.219420959450481234e+00,7.273996458215908234e+00,2.309361807162793045e-01,1.179627166451959397e+01,2.139498347977245984e+01,8.157675901419382924e+00,6.214223732531455546e+00,1.380023028954811970e+01,1.490132290238169688e+01
1.203241547629060193e+01,1.508353825929748737e+01,2.974545888474490241e+01,3.649815805640552924e+01,3.207160230732375883e+00,9.172572343061434097e+00,7.198107038305757932e+00,4.818216055145773669e-01,9.884051754129218992e+00,2.484434278197861090e+01,7.823145217520810490e+00,5.569924176857043108e+00,1.594714691708423260e+01,1.405832914598356886e+01
1.321821283692173310e+01,1.386484591632912533e+01,2.468654424165663741e+01,3.444349500056462432e+01,1.922363411347322026e+00,8.848554370922313339e+00,7.034577703696239581e+00,7.943903307937759672e-01,1.216926513497985596e+01,1.951741323226211478e+01,7.936512352037926377e+00,9.682322800048963174e+00,7.489517376696223749e+00,1.604147592418280155e+01
1.008759295639845277e+01,8.477891787095009235e+00,2.480138834590898256e+01,3.137398494679486305e+01,1.479670779711283801e+00,8.970909211464309863e+00,8.218878699456626080e+00,1.070731698261078391e+00,1.016101094888246692e+01,2.142809076474602747e+01,9.520078816381380094e+00,5.649203690154220858e+00,8.148534673371122139e+00,1.260303076523864441e+01
9.693976773964736893e+00,1.293154883814588629e+01,2.692610311815180069e+01,3.216579598441912680e+01,1.273607888523109910e+00,9.424362368194394435e+00,7.298228102583372845e+00,3.304547485660007111e-01,1.010075544333291830e+01,1.879793300120767086e+01,7.541244150367247379e+00,7.615281422280433254e+00,8.618908861475526706e+00,1.270359260101615639e+01
9.926384474036021643e+00,9.703148944620972216e+00,2.891075653028160275e+01,3.649039457727864288e+01,1.106055822983524450e+00,9.939938832632920551e+00,8.416802785039729784e+00,3.601208830875836098e-01,1.023596560773453312e+01,2.150664136715777630e+01,1.008015663398409600e+01,6.496238990034495231e+00,1.190521870398022308e+01,1.135193948240188000e+01
1.225996005231959707e+01,1.195971236774765067e+01,2.743557361473501288e+01,3.875289656424605056e+01,1.096227312057219905e+00,1.008360470701436284e+01,8.351786477599617342e+00,5.522860965588918258e-01,1.195174603357723875e+01,2.052353111383003181e+01,9.303815685401890079e+00,7.047801953365099514e+00,6.116962895036437864e+00,1.066604002039096954e+01
1.024625052755077981e+01,1.243465470170337994e+01,2.843781487675155972e+01,3.388152430152021566e+01,5.491485888754602529e-01,9.037148119505440391e+00,7.796620214715483499e+00,1.847365232178335148e-01,9.741586543300025269e+00,2.011608656266492190e+01,8.056515504891518020e+00,8.796625497473934630e+00,1.083030018285386831e+01,1.244661943589611930e+01
1.012459971111141321e+01,1.260791098467820248e+01,2.622397482161853688e+01,3.336278289270547504e+01,9.539492741301101031e-01,9.828943215038078662e+00,6.550563928317290063e+00,3.886804612342656395e-01,1.153038709498915004e+01,1.972768565062064638e+01,8.535639192352755700e+00,7.258140483889731875e+00,1.184158859353619064e+01,1.425346208740219112e+01
1.229296619634219745e+01,1.441990740661901427e+01,3.339779859070110746e+01,3.694735070842313007e+01,3.248832903172903741e+00,1.089875113751426383e+01,6.410070609891531213e+00,7.646376686412184043e-01,1.309175863243165239e+01,2.178066527247559847e+01,9.383494330293331132e+00,6.904176366348988125e+00,1.599701217666701147e+01,1.698564589294093707e+01
8.833523021424076305e+00,1.377261388004689380e+01,2.832351112463271647e+01,3.693345138275230255e+01,1.135031970739150298e+00,9.389940780063742665e+00,7.196477425681205631e+00,7.334618129508760909e-01,1.299765537220724099e+01,2.150818721723396365e+01,9.468766897584739439e+00,1.054217064278753924e+01,5.838801398267069231e+00,1.546667124081671219e+01
1.195063813730291713e+01,1.142007705839772314e+01,2.765191211104990643e+01,3.632723336670279934e+01,2.666026709767451486e+00,9.117877759629454459e+00,8.819021990196885596e+00,2.684072990044060192e-01,1.222209501456863379e+01,2.140585088387616608e+01,9.368545873442528205e+00,8.821983416357468855e+00,6.774236923947518640e+00,1.022682781023996768e+01
1.218628872989595457e+01,1.484058515065225947e+01,3.002454299432206852e+01,3.360995429912594545e+01,9.448227065309333650e-01,8.161162678747153620e+00,7.195337095340146760e+00,4.560841790882764202e-01,1.029806164864107920e+01,1.797314922666130244e+01,7.128355507006618019e+00,7.500966482298199622e+00,1.156644063097053809e+01,1.506554706934277554e+01
1.397474632795455918e+01,1.116330316498711284e+01,2.724733462955471808e+01,3.145789493843379248e+01,7.200966800049342087e-01,1.119824265990333068e+01,9.309247923109481349e+00,4.002458972174499086e-01,1.243137912887977059e+01,1.920266731396340276e+01,8.924789728010713574e+00,7.744798434740290283e+00,5.751278648208499433e+00,8.131525620607272131e+00
1.028784467595061791e+01,1.128125647081976091e+01,2.521512227073469603e+01,3.525956896171968680e+01,1.126222899690725754e+00,9.433065968013432112e+00,8.056203381956322573e+00,5.480554604880434333e-01,1.109783197801373511e+01,2.090783280333161187e+01,8.004275586275211296e+00,7.187274375702521034e+00,1.225926935400966578e+01,1.333882673509639005e+01
1.050627988902755838e+01,1.107175856304463402e+01,2.727288666484671964e+01,3.197051643790507924e+01,5.427438555794928954e-01,1.006937323961181896e+01,7.791647823905853087e+00,3.284914793296950797e-01,1.212059637530289358e+01,2.034422543307887565e+01,7.969803716515861503e+00,7.701241289229226794e+00,5.269367790299604337e+00,1.651639582980429566e+01
1.134827522287410950e+01,1.285990085857464393e+01,2.136879555452819446e+01,2.830856441767290477e+01,2.954367844883777128e+00,8.855893733736982298e+00,6.360799610769018564e+00,2.654138542940553402e-01,1.074073640629013227e+01,1.998087284109528383e+01,9.530213331047548309e+00,8.557539191549633273e+00,1.170678342298313623e+01,1.058763199670766397e+01
